Player ID,Level,Attempts,Time Played,Booster Used,Avg Daily Login,Level Completion Time,Specific Action Usage,Lives from Ads,Purchase Amount,Purchase Date,Purchase Type,Device Type,OS Version,Friend Invites Sent,Friend Invites Received,Guild Chat Messages,Facebook Connect Status,Social Engagement through Facebook
718515,399,211,8728,11,6,1003,Fish Usage,1,85.53,2023-09-28,In-App,iPad,14.5,10,0,18,No,low
725851,211,192,10454,48,24,50,Special Candy Swap,0,6.22,2023-09-28,In-App,iPhone,16.5,2,1,11,No,low
731670,26,4,4093,48,24,1815,Striped Candy Swipe,0,21.82,2023-09-28,In-App,iPhone,14.7,28,22,0,Yes,low
732865,10,224,800,23,5,50,Color Bomb Usage,26,20.72,2023-09-28,In-App,Android,15.8,6,16,0,No,low
34404,201,4,800,49,1,1963,Color Bomb Usage,0,24.82,2023-09-28,In-App,iPad,14.3,25,7,4,No,low
50186,10,4,800,14,1,50,Extra Time Boost,0,22.12,2023-09-28,In-App,Android,16.3,1,17,25,No,low
72500,10,4,7427,95,24,719,Extra Moves,29,2.55,2023-09-28,In-App,iPhone,12.7,1,112,2,Yes,low
111474,20,86,800,95,24,1666,Special Candy Swap,13,12.21,2023-09-28,In-App,iPhone,11.2,3,0,42,Yes,low
132337,114,21,800,95,21,302,Wrapped Candy Blast,15,23.5,2023-09-28,In-App,iPhone,11.3,16,9,68,No,low
134824,10,106,33356,15,1,50,Wrapped Candy Blast,13,0.12,2023-09-28,In-App,Android,11.3,15,5,12,No,low
142650,106,43,1468,3,24,124,Striped Candy Swipe,0,6.03,2023-09-28,In-App,iPad,12.4,3,20,56,Yes,low
198512,10,69,95000,14,24,296,Fish Usage,8,76.07,2023-09-28,In-App,iPad,16.8,13,6,0,No,low
243847,10,69,28006,3,24,338,Extra Time Boost,10,10.08,2023-09-28,In-App,iPhone,18.7,18,19,4,No,low
431243,10,89,800,66,5,50,Fish Usage,1,11.42,2023-09-28,In-App,iPad,13.3,0,0,0,No,low
1192397,28,191,56928,2,24,525,Striped Candy Swipe,3,88.25,2023-09-28,In-App,iPad,15.4,7,8,99,Yes,low
733755,682,4,55162,95,21,50,Extra Time Boost,0,2.55,2023-09-27,In-App,Android,11.9,24,14,79,Yes,low
34288,43,242,4345,16,1,1576,Striped Candy Swap,38,12.86,2023-09-27,In-App,iPad,13.9,14,21,9,Yes,low
166807,16,59,48977,16,24,426,Extra Moves,0,25.32,2023-09-27,In-App,iPad,14.1,0,8,14,No,low
129515,425,4,800,22,21,230,Color Bomb Creation,4,18.57,2023-09-26,In-App,iPad,11.7,11,18,6,No,low
1121950,91,4,4512,23,19,311,Special Candy Swap,0,18.61,2023-09-26,In-App,Samsung Galaxy,14.8,33,6,7,No,low
737038,10,30,800,42,8,50,Special Candy Swap,1,10.27,2023-09-25,In-App,iPhone,11.2,29,21,3,Yes,low
737299,113,42,10133,76,1,50,Extra Moves,40,0.79,2023-09-25,In-App,iPad,11.2,28,6,1,No,low
739020,10,114,800,31,5,137,Wrapped Candy Blast,10,23.17,2023-09-25,In-App,iPad,11.7,0,9,2,No,low
742621,366,252,20620,81,3,688,Fish Usage,0,29.45,2023-09-25,In-App,iPad,15.2,4,6,150,No,low
185993,177,48,800,74,1,50,Wrapped Candy Blast,4,21.74,2023-09-25,In-App,Samsung Galaxy,13.6,4,0,39,No,low
190274,10,99,800,17,16,50,Extra Time Boost,4,99.99,2023-09-25,In-App,iPad,16.4,19,7,0,Yes,low
552630,61,206,800,14,1,465,Fish Usage,13,27.35,2023-09-25,In-App,iPad,12.8,0,31,19,No,low
1017163,179,340,800,36,5,446,Color Bomb Usage,11,29.58,2023-09-25,In-App,iPad,15,5,28,40,Yes,low
746292,10,245,9498,95,24,1146,Special Candy Swap,2,27.22,2023-09-24,In-App,Samsung Galaxy,13.5,17,6,0,Yes,low
747102,77,259,1567,11,1,486,Fish Usage,0,3.98,2023-09-24,In-App,iPhone,15,13,3,2,No,low
752287,10,376,800,16,24,1000,Rewarded_Boosters,6,1.56,2023-09-24,In-App,iPhone,11.2,39,8,5,No,low
753061,839,79,26045,12,22,2280,Striped Candy Swipe,0,2.72,2023-09-24,In-App,iPhone,12.6,7,4,11,Yes,low
755086,10,315,1835,95,8,50,Extra Moves,13,0.13,2023-09-24,In-App,iPad,11.4,7,33,12,No,low
756192,10,307,800,36,1,191,Striped Candy Swipe,13,49.9,2023-09-24,In-App,iPad,13.2,13,112,26,No,low
24778,541,243,800,10,11,769,Fish Usage,1,1.45,2023-09-24,In-App,Android,11.2,0,0,15,No,low
31832,10,4,800,20,24,50,Special Candy Swap,49,21.48,2023-09-24,In-App,iPad,14.9,5,0,3,No,low
100744,10,58,800,0,9,350,Striped Candy Swipe,0,10.17,2023-09-24,In-App,iPad,12.1,14,22,33,Yes,low
159067,998,80,1124,32,1,459,Wrapped Candy Blast,7,8.88,2023-09-24,In-App,iPad,16.6,0,8,15,No,low
172851,21,4,800,9,24,514,Wrapped Candy Blast,0,35.17,2023-09-24,In-App,iPad,12.8,18,20,12,Yes,low
195211,36,139,800,14,1,150,Striped Candy Swipe,0,14.48,2023-09-24,In-App,iPad,13.2,0,1,100,No,low
213885,77,158,800,11,1,50,Special Candy Swap,8,86.19,2023-09-24,In-App,iPad,14.8,7,17,107,Yes,low
215266,71,98,7619,4,1,50,Color Bomb Usage,10,4.17,2023-09-24,In-App,iPhone,12.1,17,14,38,Yes,low
236366,27,377,3668,77,23,224,Extra Moves,6,18.34,2023-09-24,In-App,iPhone,16.7,4,112,60,Yes,low
441772,498,32,20482,12,15,476,Color Bomb Usage,0,6.66,2023-09-24,In-App,iPad,13,2,0,0,No,low
758218,81,54,800,16,24,541,Fish Usage,0,27.05,2023-09-23,In-App,iPhone,19.3,0,0,0,No,low
758573,10,21,11857,80,11,1327,Striped Candy Swipe,41,68.58,2023-09-23,In-App,iPhone,11.3,16,18,15,No,low
761993,10,29,79391,8,24,893,Extra Time Boost,0,62.07,2023-09-23,In-App,iPad,11.2,6,13,8,Yes,low
152927,215,313,800,15,1,274,Extra Time Boost,9,26.96,2023-09-23,In-App,iPad,15.3,6,22,6,No,low
175591,33,33,1682,8,1,162,Special Candy Swap,25,63.27,2023-09-23,In-App,iPad,16.2,19,19,0,Yes,low
193482,182,78,800,0,17,728,Extra Time Boost,9,4.9,2023-09-23,In-App,Android,12.3,4,0,162,Yes,low
212257,80,244,2180,0,24,50,Striped Candy Swipe,9,9.97,2023-09-23,In-App,iPhone,18.4,6,19,30,Yes,low
236113,485,89,800,54,1,50,Special Candy Swap,0,18.28,2023-09-23,In-App,iPad,13.1,0,22,12,No,low
294915,126,400,10535,44,1,104,Extra Time Boost,9,26.13,2023-09-23,In-App,iPhone,12.6,0,21,0,No,low
421501,30,217,800,95,23,710,Striped Candy Blast,12,9.92,2023-09-23,In-App,iPhone,16.7,18,112,112,Yes,low
764906,44,4,800,0,1,50,Fish Usage,0,22.79,2023-09-21,In-App,iPhone,11.5,15,20,0,Yes,low
101856,354,19,800,46,1,50,Fish Usage,22,7.38,2023-09-21,In-App,iPad,13.1,0,5,7,No,low
208935,221,4,5598,0,1,212,Fish Usage,0,8.74,2023-09-21,In-App,Samsung Galaxy,18.4,27,7,23,No,low
211398,190,74,4373,0,6,327,Wrapped Candy Blast,0,15.97,2023-09-21,In-App,iPhone,13.2,0,52,5,No,low
222121,82,38,800,0,1,403,Striped Candy Swipe,8,0.44,2023-09-21,In-App,iPad,14,16,34,16,No,low
737038,159,4,800,29,24,479,Wrapped Candy Swap,0,3.4,2023-09-21,In-App,Android,11.8,2,8,5,Yes,low
766526,31,9,8503,15,24,186,Extra Moves,5,17.65,2023-09-20,In-App,iPad,12,13,3,10,No,low
171999,34,198,4052,16,8,992,Extra Moves,3,17.8,2023-09-20,In-App,iPad,13.2,7,22,0,No,low
181737,62,76,800,2,1,59,Fish Usage,8,33.64,2023-09-20,In-App,iPad,12.5,0,0,31,No,low
187087,24,400,61114,27,19,107,Extra Time Boost,2,6.72,2023-09-20,In-App,iPad,19.3,1,3,8,Yes,low
216529,190,110,800,15,1,286,Special Candy Swap,35,21.95,2023-09-20,In-App,iPad,14.4,28,65,35,No,moderate
839796,141,112,11616,0,24,50,Striped Candy Blast,24,16.75,2023-09-20,In-App,Android,19.3,31,0,7,No,low
1255130,15,82,800,0,20,50,Fish Usage,14,1.79,2023-09-20,In-App,iPhone,18.5,54,1,24,Yes,low
1341233,10,4,800,10,16,394,Extra Moves,7,24.8,2023-09-20,In-App,iPhone,14.9,7,8,4,Yes,low
776774,180,4,5408,95,6,50,Wrapped Candy Blast,4,,2023-09-19,,Android,15.4,7,0,40,No,low
778279,166,4,75895,8,20,120,Fish Usage,9,2.58,2023-09-19,In-App,iPad,15.2,1,0,112,No,high
125285,208,52,800,0,1,50,Wrapped Candy Blast,8,23.73,2023-09-19,In-App,iPhone,18.2,0,0,1,No,low
226960,193,71,800,0,10,466,Extra Moves,4,8.46,2023-09-19,In-App,iPhone,14,0,15,0,No,low
8808279,188,4,5899,12,6,95,Striped Candy Swipe,0,17.43,2023-09-19,In-App,iPhone,16.6,0,22,26,No,low
780710,74,260,13445,25,23,323,Wrapped Candy Blast,7,18.9,2023-09-18,In-App,iPad,14.6,54,8,89,Yes,low
77366,181,92,800,14,24,50,Extra Time Boost,31,12.11,2023-09-18,In-App,iPad,12.3,2,32,13,No,low
235391,36,63,800,3,5,871,Striped Candy Swipe,0,23.55,2023-09-18,In-App,Android,15.4,37,8,0,Yes,low
353318,10,110,800,15,1,1510,Extra Time Boost,11,36.48,2023-09-18,In-App,Android,11.9,24,0,0,Yes,low
718515,142,282,800,31,7,893,Extra Time Boost,2,26.83,2023-09-18,In-App,Android,14.4,11,9,9,No,low
783972,41,230,95000,76,14,1833,Special Candy Swap,7,7.88,2023-09-17,In-App,iPhone,11.2,8,30,11,No,low
784177,200,5,800,12,1,505,Extra Moves,14,6.47,2023-09-17,In-App,iPad,11.2,5,12,34,No,low
3893,466,61,13475,11,2,937,Extra Moves,2,40.7,2023-09-17,In-App,iPhone,14.9,0,1,4,No,low
11765,66,396,4727,8,20,50,Special Candy Swap,0,0.7,2023-09-17,In-App,Android,15,25,20,0,No,low
92149,10,311,800,35,19,303,Striped Candy Swipe,3,2.47,2023-09-17,In-App,iPhone,13,0,5,7,No,low
180164,44,31,18783,0,11,433,Fish Blast,0,1.09,2023-09-17,In-App,Android,12.9,0,0,75,Yes,low
205915,18,400,11841,0,24,50,Extra Time Boost,1,2.1,2023-09-17,In-App,Android,19.3,25,20,76,Yes,low
222694,10,77,57290,52,19,50,Fish Usage,0,18.41,2023-09-17,In-App,iPad,14.1,0,0,1,Yes,low
54760,77,99,800,65,1,768,Color Bomb Creation,12,25.21,2023-09-16,In-App,iPad,11.6,10,8,9,Yes,low
122905,238,84,800,9,1,217,Special Candy Swap,13,10.09,2023-09-16,In-App,iPhone,11.2,19,15,36,Yes,low
157713,34,255,800,32,1,425,Extra Time Boost,0,19.12,2023-09-16,In-App,iPad,11.2,4,26,8,No,low
788768,10,85,800,79,8,50,Fish Usage,13,4.85,2023-09-15,In-App,Android,11.2,44,7,38,No,low
789318,147,4,800,7,7,50,Extra Time Boost,0,23.01,2023-09-15,In-App,iPhone,12.9,5,9,34,Yes,low
795101,10,180,33536,57,17,186,Striped Candy Swipe,11,25.9,2023-09-15,In-App,iPad,16.5,18,8,43,No,low
201217,10,298,800,61,18,50,Wrapped Candy Blast,29,2.72,2023-09-15,In-App,iPhone,11.2,0,59,4,Yes,low
789318,10,161,800,11,14,2280,Wrapped Candy Blast,49,2.24,2023-09-15,In-App,iPad,11.5,53,112,32,No,low
795457,64,45,800,95,4,558,Striped Candy Swipe,46,8.02,2023-09-14,In-App,iPad,11.2,0,1,111,No,low
797838,998,321,800,95,1,1616,Wrapped Candy Blast,48,21.4,2023-09-14,In-App,iPhone,19.3,17,0,2,Yes,high
6236,10,31,800,36,20,827,Wrapped Candy Blast,5,5.4,2023-09-14,In-App,Android,13.1,8,9,11,No,low
92776,213,109,35917,10,1,222,Wrapped Candy Blast,0,20.42,2023-09-14,In-App,iPad,19.3,6,3,9,No,low
235411,10,126,9658,26,1,50,Extra Moves,0,27.17,2023-09-14,In-App,iPhone,13.9,0,12,0,Yes,low
984470,10,220,800,45,1,976,Color Bomb Usage,1,3.54,2023-09-14,In-App,iPad,12.5,0,34,0,Yes,low
799403,15,4,800,14,15,1040,Wrapped Candy Swap,4,23.63,2023-09-12,In-App,iPad,12.8,0,0,0,No,low
802287,10,400,7835,33,6,488,Extra Time Boost,49,14.59,2023-09-12,In-App,Samsung Galaxy,12.5,22,37,37,No,low
6593,53,41,4197,14,24,342,Extra Time Boost,13,0.63,2023-09-12,In-App,iPad,19.2,25,17,14,No,low
16702,10,400,800,5,8,90,Striped Candy Swipe,13,99.99,2023-09-12,In-App,Samsung Galaxy,14.3,18,37,1,No,low
17191,389,234,10133,95,6,412,Extra Moves,5,18.6,2023-09-12,In-App,iPhone,16.3,2,0,102,No,low
54292,10,4,800,19,22,325,Color Bomb Creation,0,1.11,2023-09-12,In-App,iPhone,15.3,2,14,0,Yes,low
118166,10,44,800,13,1,300,Wrapped Candy Blast,11,99.99,2023-09-12,In-App,iPhone,11.3,1,20,19,Yes,low
137476,122,4,800,3,24,373,Fish Usage,0,9.45,2023-09-12,In-App,iPhone,14.9,6,9,9,No,low
167135,46,4,12472,95,1,590,Special Candy Swap,2,14.61,2023-09-12,In-App,iPhone,14.5,6,0,0,No,low
181369,10,227,800,73,1,50,Fish Usage,22,5.85,2023-09-12,In-App,Samsung Galaxy,11.4,11,9,4,Yes,low
217069,10,4,28572,4,11,50,Special Candy Swap,0,13.87,2023-09-12,In-App,Android,14.4,50,0,11,Yes,low
515269,225,4,800,9,24,280,Extra Time Boost,0,99.99,2023-09-12,In-App,Samsung Galaxy,19.3,6,9,37,No,low
803618,128,336,10391,12,1,50,Fish Usage,9,99.99,2023-09-11,In-App,Samsung Galaxy,12.7,0,15,39,No,low
810708,10,101,11974,13,5,210,Rewarded_Boosters,0,3.55,2023-09-11,In-App,iPhone,13.1,0,0,0,Yes,low
821060,26,4,54117,95,1,255,Color Bomb Usage,17,7.8,2023-09-11,In-App,iPad,18,76,6,36,Yes,low
31049,176,9,6898,95,18,50,Fish Usage,0,99.99,2023-09-11,In-App,iPhone,18.2,2,112,96,Yes,low
92464,94,4,800,24,9,303,Extra Moves,4,35.84,2023-09-11,In-App,iPad,15.4,29,20,37,No,low
106127,122,85,15599,52,1,50,Color Bomb Usage,20,23.79,2023-09-11,In-App,iPad,13.3,8,6,20,Yes,low
108085,229,4,4661,95,1,120,Extra Time Boost,6,3.79,2023-09-11,In-App,Android,13.4,7,6,42,Yes,high
144071,161,15,95000,0,1,50,Wrapped Candy Blast,0,26.59,2023-09-11,In-App,iPad,15.3,17,31,36,No,low
135507,111,4,800,16,12,1026,Color Bomb Usage,13,22.53,2023-09-09,In-App,iPhone,14.4,7,0,4,No,low
824653,260,4,800,11,7,397,Extra Time Boost,10,5.31,2023-09-08,In-App,Samsung Galaxy,11.3,3,19,36,No,low
830911,38,4,57353,9,8,50,Extra Moves,19,11.02,2023-09-08,In-App,iPad,15,29,21,12,No,low
832044,10,345,15171,95,13,143,Striped Candy Swap,22,4.79,2023-09-08,In-App,iPad,13.1,15,6,24,Yes,low
832575,70,75,78656,25,1,83,Wrapped Candy Blast,6,26.49,2023-09-08,In-App,iPad,16.6,14,8,16,No,low
833283,189,32,21036,36,1,510,Extra Moves,0,16.88,2023-09-08,In-App,iPad,12.3,21,24,11,No,moderate
833343,10,4,800,15,15,50,Fish Usage,0,8.69,2023-09-08,In-App,iPad,11.2,76,7,2,Yes,low
839796,10,37,800,8,8,1344,Extra Moves,11,46.68,2023-09-08,In-App,iPad,11.2,10,0,0,Yes,low
845670,10,4,800,82,15,185,Special Candy Swap,0,25.63,2023-09-08,In-App,Android,11.3,4,9,56,No,low
859979,25,59,1703,8,15,537,Striped Candy Swipe,13,2.04,2023-09-08,In-App,iPad,19.3,19,3,20,Yes,low
860247,31,46,15564,16,7,1752,Special Candy Swap,8,5.62,2023-09-08,In-App,iPad,11.3,7,7,11,Yes,low
860733,10,4,26102,32,11,207,Fish Usage,25,3.75,2023-09-08,In-App,Android,11.2,17,21,13,No,low
867838,115,4,800,9,1,447,Wrapped Candy Swap,4,20.02,2023-09-08,In-App,iPad,14.1,7,112,27,Yes,low
878024,201,7,14106,19,9,61,Wrapped Candy Swap,0,20.6,2023-09-08,In-App,iPad,16.7,0,12,0,Yes,low
880458,39,16,800,14,7,324,Color Bomb Creation,22,8.8,2023-09-08,In-App,iPhone,13.3,0,0,11,No,low
881246,39,24,800,53,24,369,Fish Usage,5,11.84,2023-09-08,In-App,Android,13,22,19,19,Yes,low
881700,10,400,3592,15,1,1570,Extra Moves,33,21.54,2023-09-08,In-App,Android,16.2,18,5,0,No,low
885577,185,4,5902,14,22,154,Striped Candy Swipe,0,11.18,2023-09-08,In-App,iPad,13.1,15,7,12,No,low
891033,10,109,800,12,4,1824,Extra Time Boost,12,24.05,2023-09-08,In-App,iPhone,17,0,6,0,No,low
893510,39,238,58456,13,4,277,Fish Blast,8,17.03,2023-09-08,In-App,iPhone,14.7,18,2,41,Yes,low
897839,81,179,800,95,1,259,Fish Usage,49,99.99,2023-09-08,In-App,iPad,11.4,0,15,33,No,moderate
902862,110,4,7588,5,2,264,Special Candy Swap,3,3.22,2023-09-08,In-App,iPad,11.6,7,13,0,Yes,low
905953,58,4,800,12,1,1698,Special Candy Swap,13,21.3,2023-09-08,In-App,iPhone,13.9,54,7,10,No,low
4515,998,4,1127,3,9,50,Fish Usage,0,13.52,2023-09-08,In-App,Android,12.6,2,112,3,Yes,low
4909,10,4,17323,5,24,877,Special Candy Swap,2,,2023-09-08,,Android,11.2,7,7,33,No,low
11591,10,4,800,95,1,177,Fish Usage,0,1.18,2023-09-08,In-App,iPad,11.6,0,2,1,Yes,low
24165,14,16,800,77,1,105,Wrapped Candy Swap,3,22.88,2023-09-08,In-App,iPhone,13,29,18,0,Yes,low
25090,10,108,14211,34,24,387,Rewarded_Boosters,0,18.13,2023-09-08,In-App,iPhone,12,0,8,28,Yes,low
29032,10,350,800,18,24,749,Special Candy Swap,1,10.05,2023-09-08,In-App,iPad,16.1,10,0,11,No,low
33947,128,103,38121,12,20,279,Striped Candy Swipe,4,2.34,2023-09-08,In-App,iPhone,11.2,0,10,42,No,low
38252,10,4,800,68,24,50,Wrapped Candy Blast,35,19.48,2023-09-08,In-App,iPhone,11.6,18,8,7,No,low
45664,10,236,8918,95,1,98,Color Bomb Usage,5,99.99,2023-09-08,In-App,iPhone,11.4,2,64,8,No,low
62188,17,90,8183,34,1,119,Extra Time Boost,11,7.97,2023-09-08,In-App,iPhone,16.6,19,50,79,No,low
64190,114,4,16927,29,1,50,Extra Moves,0,22.82,2023-09-08,In-App,iPhone,15.5,0,19,6,No,low
74871,10,14,800,62,11,159,Striped Candy Swipe,3,32.65,2023-09-08,In-App,iPhone,15.5,0,0,1,No,low
77236,10,368,800,15,1,92,Fish Usage,15,11.37,2023-09-08,In-App,Android,13.3,2,4,3,Yes,low
77667,10,50,800,95,24,1337,Extra Moves,5,,2023-09-08,,iPhone,11.2,33,51,34,No,low
82823,429,49,800,95,1,2265,Fish Blast,31,,2023-09-08,,iPhone,15.7,19,1,101,No,low
86344,131,23,800,3,24,687,Striped Candy Swipe,24,11.64,2023-09-08,In-App,iPhone,14.5,4,7,8,No,low
86481,55,41,1121,28,23,254,Extra Moves,0,35.39,2023-09-08,In-App,iPhone,12.1,7,19,0,No,low
87662,100,15,800,11,1,1442,Striped Candy Swap,26,32.03,2023-09-08,In-App,iPhone,11.2,26,112,2,Yes,low
98959,10,90,7488,89,24,50,Extra Moves,11,7.22,2023-09-08,In-App,iPad,19.3,2,12,138,No,low
104441,202,4,49930,44,8,841,Extra Moves,0,1.72,2023-09-08,In-App,iPhone,16.7,25,6,78,No,low
106331,141,257,800,0,20,50,Special Candy Swap,49,25.91,2023-09-08,In-App,iPad,19.3,2,17,0,No,low
109901,198,90,800,22,1,96,Fish Usage,10,48.13,2023-09-08,In-App,iPad,11.5,0,26,21,No,low
124981,150,4,7791,0,24,2025,Color Bomb Creation,16,14.04,2023-09-08,In-App,Android,11.3,27,83,2,Yes,low
133813,10,400,5445,0,11,727,Striped Candy Swipe,0,21.88,2023-09-08,In-App,iPhone,19.3,9,6,0,Yes,low
136925,10,70,800,67,18,50,Fish Usage,10,5.46,2023-09-08,In-App,iPad,19.3,12,0,0,Yes,low
139677,64,4,800,3,2,50,Striped Candy Swipe,12,14.46,2023-09-08,In-App,iPad,15.2,21,5,12,No,low
140239,155,28,800,54,24,163,Special Candy Swap,5,16.65,2023-09-08,In-App,iPhone,19.1,5,6,35,No,low
141298,41,4,23119,11,7,86,Fish Usage,0,4.68,2023-09-08,In-App,iPhone,18.5,0,22,4,No,low
141507,134,189,8556,62,24,217,Special Candy Swap,22,17.59,2023-09-08,In-App,Android,11.2,1,3,33,No,moderate
142334,86,12,800,26,10,187,Extra Moves,12,7.94,2023-09-08,In-App,Android,17.5,10,9,7,No,low
149029,95,314,12713,1,17,658,Fish Usage,0,7.94,2023-09-08,In-App,iPhone,19,0,2,56,No,low
164317,998,108,11482,6,1,156,Extra Time Boost,1,99.99,2023-09-08,In-App,iPad,11.2,22,10,37,Yes,low
169221,10,84,52155,62,24,77,Special Candy Swap,11,63.9,2023-09-08,In-App,Samsung Galaxy,12.3,11,5,11,Yes,low
173356,514,4,800,27,4,50,Extra Time Boost,15,40.28,2023-09-08,In-App,Android,12.8,9,14,0,Yes,low
176017,195,35,800,95,1,467,Extra Moves,0,6.83,2023-09-08,In-App,iPhone,11.6,2,14,11,No,low
179079,10,400,800,12,24,394,Fish Usage,0,4.7,2023-09-08,In-App,Google Pixel,11.2,6,52,0,Yes,low
188031,60,4,9877,5,9,50,Wrapped Candy Blast,5,18.35,2023-09-08,In-App,Android,11.2,28,22,128,No,low
190544,10,128,10269,31,9,88,Special Candy Swap,14,88.01,2023-09-08,In-App,iPad,12.5,19,32,40,No,low
194168,138,97,800,31,24,749,Wrapped Candy Blast,12,14.49,2023-09-08,In-App,iPhone,12,10,25,35,No,low
195655,94,4,3601,11,1,218,Wrapped Candy Blast,30,25.51,2023-09-08,In-App,iPhone,14.6,15,7,12,Yes,low
199790,124,58,95000,0,1,66,Extra Moves,20,19.4,2023-09-08,In-App,iPhone,12.8,76,21,35,Yes,low
203215,10,96,6467,0,24,407,Extra Time Boost,0,1.72,2023-09-08,In-App,Android,14.6,27,25,2,Yes,low
203976,111,4,800,13,24,352,Striped Candy Swap,2,99.99,2023-09-08,In-App,iPad,12.6,14,5,40,No,moderate
205832,198,4,800,14,18,1476,Striped Candy Swipe,49,6.98,2023-09-08,In-App,Google Pixel,12.5,17,66,38,No,low
214323,83,257,800,0,5,424,Wrapped Candy Blast,0,73.8,2023-09-08,In-App,iPhone,13.5,6,11,0,No,low
215053,13,341,1960,14,1,50,Striped Candy Swipe,6,6.31,2023-09-08,In-App,iPad,13.2,25,22,3,No,low
223415,480,8,13196,0,24,451,Extra Moves,0,69.67,2023-09-08,In-App,iPad,14.2,25,22,0,Yes,low
224732,10,4,800,12,24,459,Extra Time Boost,0,17.28,2023-09-08,In-App,Samsung Galaxy,16.1,6,0,0,No,low
229114,10,93,800,0,9,50,Special Candy Swap,3,23.88,2023-09-08,In-App,iPhone,14.7,4,7,10,No,low
235787,160,50,800,48,1,1303,Striped Candy Swipe,19,25.75,2023-09-08,In-App,iPhone,16.6,4,66,28,No,low
240578,278,40,800,0,20,165,Fish Usage,0,13.29,2023-09-08,In-App,Samsung Galaxy,11.3,0,15,2,Yes,low
242174,15,91,800,78,24,1020,Striped Candy Swipe,3,25.41,2023-09-08,In-App,iPad,12.6,76,0,0,Yes,high
280623,10,366,800,15,13,1571,Striped Candy Swipe,0,23.24,2023-09-08,In-App,iPad,16.3,11,54,0,No,low
311239,10,4,800,57,24,92,Color Bomb Usage,0,24.73,2023-09-08,In-App,Samsung Galaxy,11.2,17,8,0,Yes,low
383335,49,115,95000,95,9,497,Fish Usage,11,21.39,2023-09-08,In-App,iPhone,12.4,9,31,11,No,low
435802,131,64,800,26,24,50,Striped Candy Swipe,0,4.96,2023-09-08,In-App,iPad,14.3,3,13,92,No,low
439466,205,4,800,14,1,151,Fish Usage,23,9.4,2023-09-08,In-App,iPhone,16.4,0,13,0,Yes,low
509908,10,380,800,8,11,50,Striped Candy Swipe,3,9.6,2023-09-08,In-App,iPhone,18.1,9,7,0,No,low
510223,10,400,5585,0,3,50,Extra Time Boost,0,12.3,2023-09-08,In-App,iPhone,12.4,6,17,0,No,low
797838,10,194,1249,47,2,148,Fish Usage,0,9.4,2023-09-08,In-App,iPad,11.2,2,37,16,Yes,low
799403,52,307,28642,21,23,872,Color Bomb Creation,0,14.2,2023-09-08,In-App,Android,12.7,0,26,0,Yes,low
947957,10,85,65681,0,7,50,Special Candy Swap,6,20.98,2023-09-08,In-App,iPhone,12.6,57,60,0,Yes,low
1021124,10,220,800,0,18,242,Wrapped Candy Blast,0,25.22,2023-09-08,In-App,iPhone,17.5,0,9,0,Yes,low
1024209,146,4,5344,0,11,50,Extra Time Boost,2,25.78,2023-09-08,In-App,iPad,13.7,7,8,71,No,low
1034441,222,4,3756,5,19,504,Fish Usage,0,89.9,2023-09-08,In-App,iPhone,15.4,47,55,111,No,low
1105593,48,27,4303,0,24,56,Extra Moves,13,19.16,2023-09-08,In-App,iPad,14.1,17,8,32,No,low
8808279,113,187,36887,36,6,191,Color Bomb Creation,46,26.3,2023-09-08,In-App,iPad,15.6,42,112,120,No,low
914555,65,4,8303,95,11,292,Special Candy Swap,8,15.19,2023-09-07,In-App,iPad,19.3,7,0,13,No,low
914699,183,220,95000,32,17,472,Fish Usage,40,9.6,2023-09-07,In-App,Android,13.1,39,2,162,No,moderate
916874,62,356,800,82,1,187,Color Bomb Creation,49,99.99,2023-09-07,In-App,iPad,18.7,34,0,27,No,low
917726,54,41,46284,11,1,61,Fish Usage,4,31.17,2023-09-07,In-App,iPad,11.8,51,7,1,Yes,low
919650,10,287,24382,15,13,1043,Striped Candy Swipe,0,1.97,2023-09-07,In-App,iPhone,11.2,19,0,0,Yes,low
924134,65,400,800,4,16,795,Extra Time Boost,17,12.74,2023-09-07,In-App,iPad,12.2,18,33,52,Yes,low
939086,28,4,800,4,4,546,Fish Usage,49,7.17,2023-09-07,In-App,iPad,19.2,14,0,0,Yes,low
939873,70,4,800,32,22,646,Fish Usage,1,20.68,2023-09-07,In-App,iPhone,12.5,3,12,2,Yes,low
939883,10,369,800,21,24,55,Extra Time Boost,4,7.11,2023-09-07,In-App,iPad,11.2,28,22,18,No,low
940054,153,325,26195,59,1,268,Striped Candy Swipe,3,13.87,2023-09-07,In-App,iPad,12.3,29,15,0,Yes,low
944514,232,11,800,11,1,389,Extra Time Boost,11,29.86,2023-09-07,In-App,Android,12.8,5,0,17,Yes,low
20754,219,4,800,38,8,99,Rewarded_Boosters,0,22.41,2023-09-07,In-App,iPad,12,0,13,19,No,low
67892,10,4,800,7,21,300,Fish Blast,1,90.46,2023-09-07,In-App,iPad,11.7,53,112,6,No,low
163792,14,400,800,3,24,154,Extra Time Boost,8,22.6,2023-09-07,In-App,iPhone,14.2,29,11,0,No,low
168017,10,4,800,10,24,1562,Fish Blast,5,8.81,2023-09-07,In-App,iPad,14.2,8,12,0,Yes,low
192247,433,4,800,4,12,50,Rewarded_Boosters,0,99.99,2023-09-07,In-App,Android,19.3,0,3,162,Yes,low
195347,59,129,13257,29,7,244,Special Candy Swap,0,10.1,2023-09-07,In-App,iPhone,13.3,0,9,10,Yes,low
