,Player ID,Level,Attempts,Time Played,Booster Used,Avg Daily Login,Level Completion Time,Specific Action Usage,Lives from Ads,Purchase Amount,Purchase Date,Purchase Type,Friend Invites Sent,Friend Invites Received,Guild Chat Messages,Facebook Connect Status,Social Engagement through Facebook,Purchase Frequency,Total Booster Usage,Level Progression Rate,Time Since Last Purchase,Average Daily Playtime,Social Engagement Ratio,Overall Engagement Score,Scaled Social Engagement Ratio,Total Purchase Amount,Churn Prediction
123,637787,158,38,35036,0,4,961,Striped Candy Blast,0,99.99,2023-12-17 00:00:00.000000000,0,1,7,14,0,2,2,0,0.004509647220002283,46.0,8759.0,5.5,7888.752254823611,5.5,100.64,False
124,867838,192,91,7276,0,24,2280,Color Bomb Usage,0,13.05,2023-12-17 00:00:00.000000000,0,16,17,23,0,1,2,0,0.026388125343595383,46.0,303.1666666666667,2.3333333333333335,276.29652739600516,2.3333333333333335,33.07,False
125,1255066,137,105,800,11,3,260,Striped Candy Blast,3,16.14,2023-12-17 00:00:00.000000000,0,19,1,2,0,0,1,14,0.17125,46.0,266.6666666666667,7.333333333333333,246.11895833333335,7.333333333333333,16.14,False
126,939086,10,4,5372,13,11,255,Fish Usage,2,1.8,2023-12-16 00:00:00.000000000,0,7,20,34,0,1,3,15,0.0018615040953090098,47.0,488.3636363636364,5.545454545454546,446.1100216611386,5.545454545454546,15.3,False
127,939873,144,198,800,3,24,113,Fish Usage,12,20.58,2023-12-16 00:00:00.000000000,0,16,4,103,0,1,2,15,0.18,47.0,33.333333333333336,5.125,35.477500000000006,5.125,41.26,False
128,939883,213,186,3539,19,23,50,Fish Usage,0,28.89,2023-12-16 00:00:00.000000000,0,8,11,12,0,1,2,19,0.060186493359706134,47.0,153.8695652173913,1.3478260869565217,141.2561802032016,1.3478260869565217,36.0,False
129,940054,10,39,800,95,24,50,Color Bomb Usage,13,24.44,2023-12-16 00:00:00.000000000,0,76,30,4,0,1,2,108,0.0125,47.0,33.333333333333336,4.583333333333333,35.014583333333334,4.583333333333333,38.31,False
130,944514,70,4,11707,95,3,529,Extra Moves,9,1.44,2023-12-16 00:00:00.000000000,0,27,9,11,0,1,2,104,0.005979328606816435,47.0,3902.3333333333335,15.666666666666666,3524.8696563309704,15.666666666666666,31.3,False
131,947391,53,9,9608,81,3,1296,Fish Blast,8,19.16,2023-12-16 00:00:00.000000000,0,43,15,0,0,1,3,89,0.005516236469608659,47.0,3202.6666666666665,19.333333333333332,2898.636091451568,19.333333333333332,129.26999999999998,False
132,13530,83,4,2475,27,1,754,Fish Usage,0,0.63,2023-12-16 00:00:00.000000000,0,16,9,38,1,1,1,27,0.033535353535353536,47.0,2475.0,63.0,2272.516767676768,63.0,0.63,False
133,38573,10,27,12082,7,24,502,Fish Usage,4,9.25,2023-12-16 00:00:00.000000000,0,76,47,36,0,1,1,11,0.0008276775368316504,47.0,503.4166666666667,6.625,458.6129138387684,6.625,9.25,False
134,72136,120,194,800,61,1,498,Extra Moves,13,24.41,2023-12-16 00:00:00.000000000,0,6,19,13,0,0,1,74,0.15,47.0,800.0,38.0,747.575,38.0,24.41,False
135,74116,240,70,800,26,3,791,Striped Candy Swipe,2,8.26,2023-12-16 00:00:00.000000000,0,13,2,67,0,1,1,28,0.3,47.0,266.6666666666667,27.333333333333332,260.18333333333334,27.333333333333332,8.26,False
136,127163,46,104,800,73,4,1005,Striped Candy Blast,5,1.53,2023-12-16 00:00:00.000000000,0,1,0,31,0,1,1,78,0.0575,47.0,200.0,8.0,186.52875,8.0,1.53,False
137,168922,10,145,800,95,6,149,Fish Usage,49,5.09,2023-12-16 00:00:00.000000000,0,15,1,101,1,1,1,144,0.0125,47.0,133.33333333333334,19.5,134.55625,19.5,5.09,False
138,171493,69,4,800,10,10,2280,Fish Usage,2,99.99,2023-12-16 00:00:00.000000000,0,16,22,25,1,1,1,12,0.08625,47.0,80.0,6.3,77.353125,6.3,99.99,False
139,172937,959,72,800,6,23,146,Fish Blast,0,37.56,2023-12-16 00:00:00.000000000,0,7,19,84,0,1,1,6,1.19875,47.0,34.78260869565217,4.782608695652174,36.15154891304348,4.782608695652174,37.56,False
140,200210,23,400,9398,95,1,283,Striped Candy Swipe,8,1.23,2023-12-16 00:00:00.000000000,0,13,4,13,1,1,1,103,0.0024473292189827623,47.0,9398.0,30.0,8480.10122366461,30.0,1.23,False
141,202390,95,176,3288,9,1,482,Fish Usage,2,58.69,2023-12-16 00:00:00.000000000,0,0,6,16,1,1,1,11,0.02889294403892944,47.0,3288.0,22.0,2975.5144464720197,22.0,58.69,False
142,202983,10,107,5140,3,3,552,Special Candy Swap,25,60.16,2023-12-16 00:00:00.000000000,0,5,7,0,1,1,1,28,0.0019455252918287938,47.0,1713.3333333333333,4.0,1545.700972762646,4.0,60.16,False
143,221270,10,324,800,82,1,489,Striped Candy Swap,11,13.64,2023-12-16 00:00:00.000000000,0,0,6,0,0,1,1,93,0.0125,47.0,800.0,6.0,725.10625,6.0,13.64,False
144,233337,998,46,2875,0,20,1246,Color Bomb Creation,0,9.43,2023-12-16 00:00:00.000000000,0,5,23,21,0,1,2,0,0.3471304347826087,47.0,143.75,2.45,133.06356521739133,2.45,15.91,False
145,237017,10,103,800,95,5,651,Extra Moves,6,8.09,2023-12-16 00:00:00.000000000,0,0,0,20,1,1,1,101,0.0125,47.0,160.0,4.0,147.70625,4.0,8.09,False
146,788768,10,113,13844,83,24,512,Extra Time Boost,2,25.8,2023-12-16 00:00:00.000000000,0,0,0,5,1,1,2,85,0.000722334585379948,47.0,576.8333333333334,0.20833333333333334,521.0961945006261,0.20833333333333334,30.65,False
147,917726,68,57,800,14,9,534,Wrapped Candy Blast,0,99.99,2023-12-16 00:00:00.000000000,0,0,2,57,0,1,3,14,0.085,47.0,88.88888888888889,6.555555555555555,87.3313888888889,6.555555555555555,139.8,False
148,8808279,50,4,800,15,1,392,Wrapped Candy Blast,22,12.3,2023-12-16 00:00:00.000000000,0,0,0,6,0,1,12,37,0.0625,47.0,800.0,6.0,735.03125,6.0,370.18,False
149,947957,10,4,13563,20,8,50,Special Candy Swap,12,26.63,2023-12-15 00:00:00.000000000,0,18,4,12,1,1,3,32,0.0007373000073730001,48.0,1695.375,4.25,1531.5128686500038,4.25,85.83,False
150,951832,29,89,2483,15,1,467,Wrapped Candy Blast,0,5.75,2023-12-15 00:00:00.000000000,0,12,21,0,0,1,3,15,0.011679420056383408,48.0,2483.0,33.0,2260.5058397100283,33.0,111.72999999999999,False
151,952382,89,4,50163,18,5,82,Wrapped Candy Blast,0,2.18,2023-12-15 00:00:00.000000000,0,7,16,20,1,2,2,18,0.0017742160556585532,48.0,10032.6,8.6,9037.160887108028,8.6,19.83,False
152,962313,74,4,38976,20,23,50,Wrapped Candy Blast,30,8.43,2023-12-15 00:00:00.000000000,0,7,23,11,1,1,2,50,0.0018986042692939245,48.0,1694.608695652174,1.7826086956521738,1528.1966014760478,1.7826086956521738,34.6,False
153,970579,201,289,8005,5,24,1032,Extra Time Boost,0,13.72,2023-12-15 00:00:00.000000000,0,43,6,12,0,1,2,5,0.025109306683322924,48.0,333.5416666666667,2.5416666666666665,303.77922132000833,2.5416666666666665,30.25,False
154,972579,506,272,800,30,24,424,Special Candy Swap,49,15.94,2023-12-15 00:00:00.000000000,0,20,0,3,0,0,3,79,0.6325,48.0,33.333333333333336,0.9583333333333334,33.68708333333334,0.9583333333333334,55.089999999999996,False
155,972723,10,31,800,14,1,545,Extra Time Boost,6,6.79,2023-12-15 00:00:00.000000000,0,12,0,9,1,1,3,20,0.0125,48.0,800.0,21.0,737.4062500000001,21.0,54.54,False
156,978613,35,4,800,71,24,248,Striped Candy Blast,4,36.27,2023-12-15 00:00:00.000000000,0,2,6,162,0,1,2,75,0.04375,48.0,33.333333333333336,7.083333333333333,36.780208333333334,7.083333333333333,37.410000000000004,False
157,980428,158,4,800,12,1,2153,Fish Usage,8,81.41,2023-12-15 00:00:00.000000000,0,5,13,11,1,1,3,20,0.1975,48.0,800.0,29.0,743.09875,29.0,113.14,False
158,7165,204,4,12629,2,1,50,Extra Time Boost,49,16.77,2023-12-15 00:00:00.000000000,0,24,52,12,1,1,1,51,0.016153297965001187,48.0,12629.0,88.0,11428.608076648983,88.0,16.77,False
159,13497,205,24,800,3,1,1464,Striped Candy Swipe,0,20.96,2023-12-15 00:00:00.000000000,0,1,3,91,1,1,1,3,0.25625,48.0,800.0,95.0,787.5281249999999,95.0,20.96,False
160,18801,10,73,800,42,14,527,Extra Time Boost,7,3.55,2023-12-15 00:00:00.000000000,0,15,12,39,1,1,1,49,0.0125,48.0,57.142857142857146,4.714285714285714,55.63482142857143,4.714285714285714,3.55,False
161,23028,196,4,800,7,8,110,Extra Time Boost,9,41.55,2023-12-15 00:00:00.000000000,0,18,9,39,0,1,1,16,0.245,48.0,100.0,8.25,96.79750000000001,8.25,41.55,False
162,35640,998,4,800,7,8,240,Special Candy Swap,5,86.76,2023-12-15 00:00:00.000000000,0,14,12,1,1,1,1,12,1.2475,48.0,100.0,3.375,93.88625,3.375,86.76,False
163,81724,10,400,800,29,1,50,Color Bomb Creation,5,25.3,2023-12-15 00:00:00.000000000,0,2,6,0,0,2,1,34,0.0125,48.0,800.0,8.0,726.50625,8.0,25.3,False
164,86713,998,307,800,1,13,50,Fish Usage,12,1.62,2023-12-15 00:00:00.000000000,0,12,0,13,0,1,1,13,1.2475,48.0,61.53846153846154,1.9230769230769231,58.25451923076923,1.9230769230769231,1.62,False
165,109569,458,311,17882,20,23,883,Striped Candy Swipe,0,17.18,2023-12-15 00:00:00.000000000,0,9,20,6,1,1,1,20,0.025612347612123925,48.0,777.4782608695652,1.5217391304347827,701.7084583477192,1.5217391304347827,17.18,False
166,119700,22,108,800,13,22,393,Striped Candy Swipe,12,24.62,2023-12-15 00:00:00.000000000,0,4,8,103,1,1,1,25,0.0275,48.0,36.36363636363637,5.2272727272727275,37.30011363636364,5.2272727272727275,24.62,False
167,119960,217,4,64240,0,10,50,Extra Moves,0,25.98,2023-12-15 00:00:00.000000000,0,5,0,18,1,1,1,0,0.0033779576587795765,48.0,6424.0,2.3,5784.111688978829,2.3,25.98,False
168,122042,164,160,4202,62,17,946,Fish Usage,25,0.49,2023-12-15 00:00:00.000000000,0,5,4,71,0,1,1,87,0.0390290337934317,48.0,247.1764705882353,4.705882352941177,226.6724556933673,4.705882352941177,0.49,False
169,158064,90,106,3435,43,3,478,Wrapped Candy Blast,0,20.82,2023-12-15 00:00:00.000000000,0,0,14,0,0,1,1,43,0.026200873362445413,48.0,1145.0,4.666666666666667,1034.679767103348,4.666666666666667,20.82,False
170,167667,998,107,800,4,1,65,Striped Candy Swipe,7,25.73,2023-12-15 00:00:00.000000000,0,0,8,41,0,1,1,11,1.2475,48.0,800.0,49.0,755.8237499999999,49.0,25.73,False
171,176994,10,62,95000,16,1,50,Striped Candy Swipe,0,4.55,2023-12-15 00:00:00.000000000,0,48,7,34,1,1,1,16,0.00010526315789473685,48.0,95000.0,89.0,85563.20005263158,89.0,4.55,False
172,187152,10,73,800,36,4,494,Fish Usage,5,19.37,2023-12-15 00:00:00.000000000,0,12,112,29,0,1,1,41,0.0125,48.0,200.0,38.25,207.68125,38.25,19.37,False
173,197043,221,69,13342,1,3,581,Rewarded_Boosters,11,99.99,2023-12-15 00:00:00.000000000,0,1,15,88,1,1,1,12,0.016564233248388547,48.0,4447.333333333333,34.666666666666664,4027.774948783291,34.666666666666664,99.99,False
174,205785,10,19,8884,38,15,50,Color Bomb Creation,0,14.43,2023-12-15 00:00:00.000000000,0,4,0,0,0,1,1,38,0.0011256190904997748,48.0,592.2666666666667,0.26666666666666666,534.1272294762118,0.26666666666666666,14.43,False
175,218628,998,70,60085,0,1,50,Color Bomb Usage,0,15.16,2023-12-15 00:00:00.000000000,0,14,26,14,1,1,1,0,0.016609802779395857,48.0,60085.0,54.0,54115.208304901396,54.0,15.16,False
176,479438,40,42,800,15,21,2280,Striped Candy Blast,49,23.35,2023-12-15 00:00:00.000000000,0,7,0,53,1,1,1,64,0.05,48.0,38.095238095238095,2.857142857142857,37.21071428571428,2.857142857142857,23.35,False
177,545200,109,99,23808,12,1,361,Color Bomb Usage,6,25.97,2023-12-15 00:00:00.000000000,0,2,7,10,1,1,1,18,0.0045782930107526884,48.0,23808.0,19.0,21441.402289146507,19.0,25.97,False
178,623311,160,400,3659,32,1,50,Striped Candy Swap,49,17.5,2023-12-15 00:00:00.000000000,0,0,21,5,0,1,1,81,0.04372779447936595,48.0,3659.0,26.0,3312.2218638972395,26.0,17.5,False
179,688075,10,66,800,63,10,891,Color Bomb Creation,0,7.59,2023-12-15 00:00:00.000000000,0,2,23,162,1,1,2,63,0.0125,48.0,80.0,18.7,86.89625,18.7,34.16,False
180,1224531,127,13,95000,45,14,397,Wrapped Candy Blast,0,2.79,2023-12-15 00:00:00.000000000,0,24,16,63,1,1,1,45,0.001336842105263158,48.0,6785.714285714285,7.357142857142857,6113.193525563909,7.357142857142857,2.79,False
181,1318502,10,379,5616,2,24,2140,Extra Time Boost,4,7.22,2023-12-15 00:00:00.000000000,0,3,19,162,1,1,1,6,0.0017806267806267807,48.0,234.0,7.666666666666667,216.86755698005697,7.666666666666667,7.22,False
182,5045840,34,77,800,83,7,859,Striped Candy Swipe,10,55.7,2023-12-15 00:00:00.000000000,0,0,0,73,0,0,1,93,0.0425,48.0,114.28571428571429,10.428571428571429,111.07839285714286,10.428571428571429,55.7,False
183,8808279,203,142,800,95,11,1386,Striped Candy Swipe,7,22.12,2023-12-15 00:00:00.000000000,0,3,6,36,0,1,12,102,0.25375,48.0,72.72727272727273,4.090909090909091,79.24505681818182,4.090909090909091,370.18,False
184,981225,221,306,75410,47,8,50,Striped Candy Swipe,0,52.55,2023-12-14 00:00:00.000000000,0,18,9,28,1,1,2,47,0.0029306458029439066,49.0,9426.25,6.875,8490.2389653229,6.875,99.71,False
185,156890,35,352,37203,4,8,1394,Fish Usage,0,15.24,2023-12-14 00:00:00.000000000,0,14,10,0,0,1,1,4,0.0009407843453484934,49.0,4650.375,3.0,4188.337970392173,3.0,15.24,False
186,211665,10,37,38793,14,4,1591,Striped Candy Swipe,0,5.07,2023-12-14 00:00:00.000000000,0,35,25,0,1,1,2,14,0.00025777846518701826,49.0,9698.25,15.0,8740.725128889233,15.0,14.02,False
187,238097,824,8,800,43,24,499,Special Candy Swap,0,17.05,2023-12-14 00:00:00.000000000,0,18,46,35,1,1,1,43,1.03,49.0,33.333333333333336,4.125,34.3025,4.125,17.05,False
188,557974,91,12,6170,35,19,50,Fish Usage,0,2.26,2023-12-14 00:00:00.000000000,0,12,0,6,1,0,1,35,0.014748784440842789,49.0,324.7368421052632,0.9473684210526315,293.8336901816941,0.9473684210526315,2.26,False
189,984470,110,42,8193,10,24,50,Extra Moves,35,9.01,2023-12-13 00:00:00.000000000,0,49,94,10,0,1,3,45,0.01342609544733309,50.0,341.375,6.375,314.40671304772366,6.375,14.19,False
190,984920,21,78,63321,27,24,50,Extra Time Boost,2,4.44,2023-12-13 00:00:00.000000000,0,27,14,0,1,1,3,29,0.00033164353058227127,50.0,2638.375,1.7083333333333333,2378.433499155098,1.7083333333333333,27.5,False
191,69393,10,339,800,33,7,435,Extra Moves,49,99.99,2023-12-13 00:00:00.000000000,0,11,3,0,0,1,1,82,0.0125,50.0,114.28571428571429,2.0,105.16339285714287,2.0,99.99,False
192,141845,31,364,6470,11,1,986,Striped Candy Swap,9,19.32,2023-12-13 00:00:00.000000000,0,12,23,2,0,1,1,20,0.004791344667697064,50.0,6470.0,37.0,5849.802395672333,37.0,19.32,False
193,717858,107,4,800,28,17,1005,Fish Blast,0,6.04,2023-12-13 00:00:00.000000000,0,4,15,3,0,1,2,28,0.13375,50.0,47.05882352941177,1.2941176470588236,45.12569852941177,1.2941176470588236,74.61,False
194,1022052,10,400,24821,7,12,585,Fish Blast,16,35.88,2023-12-13 00:00:00.000000000,0,18,30,41,0,1,1,23,0.00040288465412352444,50.0,2068.4166666666665,7.416666666666667,1867.6668681089936,7.416666666666667,35.88,False
195,985720,162,258,12417,93,1,112,Striped Candy Swipe,21,18.88,2023-12-12 00:00:00.000000000,0,29,23,34,1,1,3,114,0.013046629620681325,51.0,12417.0,86.0,11238.206523314813,86.0,62.06999999999999,False
196,986239,173,113,800,23,5,170,Extra Moves,14,17.81,2023-12-12 00:00:00.000000000,0,0,0,0,0,1,3,37,0.21625,51.0,160.0,0.0,146.808125,0.0,27.5,False
197,991659,46,4,800,7,11,50,Fish Usage,0,4.4,2023-12-12 00:00:00.000000000,0,5,7,0,1,1,3,7,0.0575,51.0,72.72727272727273,1.0909090909090908,68.94693181818184,1.0909090909090908,28.4,False
198,995797,642,64,800,95,3,263,Color Bomb Usage,12,2.99,2023-12-12 00:00:00.000000000,0,0,4,13,0,1,3,107,0.8025,51.0,266.6666666666667,5.666666666666667,247.0679166666667,5.666666666666667,45.22,False
199,65725,10,358,1794,1,24,2280,Wrapped Candy Blast,49,8.94,2023-12-12 00:00:00.000000000,0,7,0,5,0,1,2,50,0.005574136008918618,51.0,74.75,0.5,69.42778706800446,0.5,33.769999999999996,False
200,65727,416,48,22744,95,11,304,Special Candy Swap,0,24.85,2023-12-12 00:00:00.000000000,0,28,4,12,1,1,2,95,0.018290538163911362,51.0,2067.6363636363635,4.0,1865.481872541809,4.0,47.06,False
201,65875,97,142,5156,42,1,50,Special Candy Swap,28,22.76,2023-12-12 00:00:00.000000000,0,2,5,128,0,1,1,70,0.01881303335919317,51.0,5156.0,135.0,4735.80940651668,100.0,22.76,False
202,65906,40,400,8528,73,24,448,Extra Moves,1,6.19,2023-12-12 00:00:00.000000000,0,21,6,23,0,1,8,74,0.004690431519699813,51.0,355.3333333333333,2.0833333333333335,328.4606785490932,2.0833333333333335,214.53,False
203,65906,202,4,28100,29,24,378,Fish Usage,0,0.71,2023-12-12 00:00:00.000000000,0,13,5,35,0,1,8,29,0.0071886120996441285,51.0,1170.8333333333333,2.2083333333333335,1062.4994276393832,2.2083333333333335,214.53,False
204,65906,998,4,23470,10,1,50,Extra Moves,36,99.99,2023-12-12 00:00:00.000000000,0,17,112,41,0,1,8,46,0.042522368981678736,51.0,23470.0,170.0,21249.22126118449,100.0,214.53,False
205,8696,10,189,800,14,1,229,Color Bomb Usage,4,3.68,2023-12-12 00:00:00.000000000,0,5,5,0,0,1,1,18,0.0125,51.0,800.0,10.0,727.90625,10.0,3.68,False
206,10996,10,190,800,16,8,1218,Fish Usage,6,24.29,2023-12-12 00:00:00.000000000,0,0,3,5,0,1,1,22,0.0125,51.0,100.0,1.0,91.60625,1.0,24.29,False
207,32577,98,4,48230,10,24,966,Striped Candy Swipe,0,27.15,2023-12-12 00:00:00.000000000,0,0,6,3,1,1,1,10,0.0020319303338171262,51.0,2009.5833333333333,0.375,1809.788515965167,0.375,27.15,False
208,121994,10,252,11561,49,24,93,Wrapped Candy Swap,0,21.05,2023-12-12 00:00:00.000000000,0,15,15,4,1,1,1,49,0.0008649770781074302,51.0,481.7083333333333,1.4166666666666667,435.42959915520566,1.4166666666666667,21.05,False
209,156671,114,23,800,2,24,381,Color Bomb Creation,3,0.0,2023-12-12 00:00:00.000000000,1,4,0,10,0,1,1,5,0.1425,51.0,33.333333333333336,0.5833333333333334,31.379583333333336,0.5833333333333334,0.0,False
210,157717,10,82,11833,95,1,159,Striped Candy Swipe,0,24.59,2023-12-12 00:00:00.000000000,0,6,6,5,1,1,1,95,0.0008450942280064227,51.0,11833.0,17.0,10662.500422547115,17.0,24.59,False
211,170556,97,4,800,14,23,981,Fish Usage,49,7.46,2023-12-12 00:00:00.000000000,0,76,0,15,0,1,1,63,0.12125,51.0,34.78260869565217,3.9565217391304346,35.034538043478264,3.9565217391304346,7.46,False
212,197753,10,157,800,5,13,166,Wrapped Candy Swap,2,24.88,2023-12-12 00:00:00.000000000,0,0,4,5,1,1,1,7,0.0125,51.0,61.53846153846154,0.6923076923076923,56.77548076923077,0.6923076923076923,24.88,False
213,204317,10,34,800,13,9,262,Extra Time Boost,0,9.4,2023-12-12 00:00:00.000000000,0,2,0,0,0,1,1,13,0.0125,51.0,88.88888888888889,0.2222222222222222,81.06180555555555,0.2222222222222222,9.4,False
214,208711,10,108,29447,0,5,50,Extra Moves,34,21.02,2023-12-12 00:00:00.000000000,0,14,20,6,1,1,2,34,0.0003395931673854722,51.0,5889.4,8.0,5307.860169796584,8.0,23.18,False
215,211189,338,8,800,91,1,50,Extra Moves,6,7.98,2023-12-12 00:00:00.000000000,0,0,15,33,0,1,2,97,0.4225,51.0,800.0,48.0,755.6112499999999,48.0,10.07,False
216,214202,10,228,800,82,1,273,Striped Candy Swipe,7,0.45,2023-12-12 00:00:00.000000000,0,0,3,7,1,1,2,89,0.0125,51.0,800.0,10.0,728.80625,10.0,25.81,False
217,229462,126,400,800,58,1,561,Extra Time Boost,2,0.0,2023-12-12 00:00:00.000000000,1,32,18,19,1,1,1,60,0.1575,51.0,800.0,69.0,769.27875,69.0,0.0,False
218,234301,103,116,10842,9,23,462,Extra Moves,0,15.39,2023-12-12 00:00:00.000000000,0,0,13,16,0,1,2,9,0.009500092233905183,51.0,471.39130434782606,1.2608695652173914,426.9395326548126,1.2608695652173914,35.980000000000004,False
219,365895,10,47,18661,95,22,1370,Special Candy Swap,4,10.31,2023-12-12 00:00:00.000000000,0,19,0,6,1,1,2,99,0.0005358769626493757,51.0,848.2272727272727,1.1363636363636365,766.0002679384813,1.1363636363636365,84.04,False
220,380377,66,4,10849,11,10,505,Extra Moves,0,50.03,2023-12-12 00:00:00.000000000,0,5,13,0,0,1,2,11,0.006083510000921744,51.0,1084.9,1.8,979.4730417550005,1.8,76.13,False
221,386720,26,186,2242,14,19,1030,Extra Moves,0,6.38,2023-12-12 00:00:00.000000000,0,6,5,0,0,1,2,14,0.01159678858162355,51.0,118.0,0.5789473684210527,108.41106155218554,0.5789473684210527,29.52,False
222,462272,56,51,800,5,1,111,Wrapped Candy Blast,7,99.99,2023-12-12 00:00:00.000000000,0,9,8,0,1,1,2,12,0.07,51.0,800.0,17.0,733.7349999999999,17.0,113.21,False
223,709290,264,96,6702,0,1,60,Color Bomb Usage,0,6.32,2023-12-12 00:00:00.000000000,0,7,14,6,1,1,2,0,0.03939122649955237,51.0,6702.0,27.0,6052.5196956132495,27.0,10.43,False
224,1352708,10,4,800,0,24,1386,Special Candy Swap,0,0.01,2023-12-12 00:00:00.000000000,0,3,0,10,1,1,1,0,0.0125,51.0,33.333333333333336,0.5416666666666666,31.28541666666667,0.5416666666666666,0.01,False
225,8456964,10,305,800,77,17,50,Striped Candy Swipe,3,1.93,2023-12-12 00:00:00.000000000,0,0,0,0,0,1,1,80,0.0125,51.0,47.05882352941177,0.0,43.259191176470594,0.0,1.93,False
226,8808279,103,32,800,0,1,251,Extra Time Boost,43,99.99,2023-12-12 00:00:00.000000000,0,0,7,8,1,1,12,43,0.12875,51.0,800.0,15.0,741.364375,15.0,370.18,False
227,65906,10,4,800,35,3,522,Color Bomb Usage,16,21.77,2023-12-11 00:00:00.000000000,0,9,20,8,1,1,8,51,0.0125,52.0,266.6666666666667,12.333333333333334,255.83958333333334,12.333333333333334,214.53,False
228,65908,155,51,28915,75,21,50,Fish Usage,34,99.99,2023-12-10 00:00:00.000000000,0,0,0,44,0,1,1,109,0.005360539512363825,53.0,1376.904761904762,2.0952380952380953,1241.5836326507088,2.0952380952380953,99.99,False
229,66242,173,364,1347,47,19,50,Fish Usage,0,9.85,2023-12-10 00:00:00.000000000,0,0,9,25,0,1,1,47,0.12843355605048257,53.0,70.89473684210526,1.7894736842105263,66.02211151486735,1.7894736842105263,9.85,False
230,66405,210,371,800,12,2,1422,Wrapped Candy Blast,12,4.51,2023-12-10 00:00:00.000000000,0,10,0,56,1,1,1,24,0.2625,53.0,400.0,33.0,384.13125,33.0,29.560000000000002,False
231,66518,502,23,6259,95,1,877,Fish Usage,0,99.99,2023-12-10 00:00:00.000000000,0,6,4,0,1,1,1,95,0.08020450551206262,53.0,6259.0,10.0,5641.040102252756,10.0,99.99,False
232,66961,131,400,6948,0,6,219,Extra Moves,0,20.69,2023-12-10 00:00:00.000000000,0,33,1,0,0,1,2,0,0.01885434657455383,53.0,1158.0,5.666666666666667,1047.976093839954,5.666666666666667,41.67,False
233,67679,10,153,9360,34,24,50,Striped Candy Swipe,0,16.84,2023-12-10 00:00:00.000000000,0,30,5,11,0,1,1,34,0.0010683760683760685,53.0,390.0,1.9166666666666667,353.2422008547008,1.9166666666666667,16.84,False
234,107328,49,71,800,52,5,250,Color Bomb Creation,4,8.84,2023-12-10 00:00:00.000000000,0,5,7,6,1,1,1,56,0.06125,53.0,160.0,3.6,147.450625,3.6,8.84,False
235,141496,10,109,800,70,6,50,Extra Moves,14,25.34,2023-12-10 00:00:00.000000000,0,4,112,12,0,1,1,84,0.0125,53.0,133.33333333333334,21.333333333333332,135.83958333333334,21.333333333333332,25.34,False
